job_id,job_title,salary_percentiles_percentile_25,salary_percentiles_percentile_50,salary_percentiles_percentile_75,iso_alpha2,currency_code,gbp_converted_25th,gbp_converted_50th,gbp_converted_75th
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,17688.630739093034,21302.793352247776,25655.40607988521,FI,EUR,15361.608238326604,18500.31077510287,22280.31684348376
ARCHITECT,Architect,36933.86001530918,45734.12409688244,56631.23502504381,FI,EUR,32075.037161042917,39717.58514618318,49181.129921191896
ATTORNEY,Attorney,32746.37106441841,44221.850806984585,59718.7421149115,FI,EUR,28438.432060584837,38404.25851444145,51862.46094376686
BUSINESS-ANALYST,Business Analyst,38981.8433412423,46761.96387725895,56094.86566646247,FI,EUR,33853.59865603079,40610.2077731577,48715.32247237907
BUSINESS-DEVELOPMENT,Business Development,52867.86793007058,70042.04358679576,92795.2660452227,FI,EUR,45912.85145336108,60827.68359306716,80587.61270919562
C-LEVEL-EXECUTIVE,C Level Executive,51670.970058921295,77468.38618217397,116145.50396145068,FI,EUR,44873.41112193692,67277.05592021243,100866.01709400024
CASHIER,Cashier,18067.08578901476,25310.998293449426,35459.323218608326,FI,EUR,15690.2757478962,21981.217519884725,30794.48260947693
CHEF,Chef,22074.23038039866,27113.306015460246,33302.69506205617,FI,EUR,19170.26163686191,23546.423191189315,28921.569021910153
CHEMICAL-ENGINEER,Chemical Engineer,41584.18922626509,50389.091138358766,61058.31454196355,FI,EUR,36113.59371025459,43760.169397515,53025.8063227712
CIVIL-ENGINEER,Civil Engineer,49782.42960952695,59348.778193347,70753.42647336432,FI,EUR,43233.31704378349,51541.16751471537,61445.480717791164
CONTENT-MARKETING,Content Marketing,27508.069465487955,34441.72333355118,43123.06640322938,FI,EUR,23889.253654190252,29910.75277147051,37450.02436269522
COPYWRITER,Copywriter,23687.536326761776,29127.21552770995,35816.07950672209,FI,EUR,20571.32960431181,25295.393442812398,31104.305931326897
CUSTOMER-SUPPORT,Customer Support,21842.586434076988,28082.663195259727,36105.42984543401,FI,EUR,18969.091540280653,24388.25687852945,31355.590873190493
DATA-ANALYST,Data Analyst,42086.87846807762,50651.88028490461,60959.92551080484,FI,EUR,36550.15181993796,43988.38739686527,52940.36083103688
DATA-SCIENTIST,Data Scientist,40791.81156631931,49277.16817821349,59527.61621572276,FI,EUR,35425.45705522297,42794.52512821595,51696.4785548052
DENTIST,Dentist,49018.04490354469,63838.22095635852,83139.14728529187,FI,EUR,42569.490738069675,55440.00298428941,72201.80175069181
ELECTRICAL-ENGINEER,Electrical Engineer,31534.852103642486,37596.71774031494,44823.84062558015,FI,EUR,27386.29411258567,32650.692837249822,38927.05374337281
EXECUTIVE-ASSISTANT,Executive Assistant,27576.90146826733,33354.211704606765,40341.85783039773,FI,EUR,23949.030483530656,28966.30840803274,35034.696847802115
FASHION-DESIGNER,Fashion Designer,16508.014456639816,21310.502147107905,27510.12261073157,FI,EUR,14336.307576090845,18507.005441771962,23891.036698528394
FINANCE-MANAGER,Finance Manager,30122.54440252,38050.914489889634,48066.06222134962,FI,EUR,26159.782126631482,33045.13786993784,41742.74585152331
FINANCIAL-ANALYST,Financial Analyst,56349.43617707762,65578.71352715681,76319.62198099734,FI,EUR,48936.40303597849,56951.52557802139,66279.4170482737
GRAPHIC-DESIGNER,Graphic Designer,29025.01964492113,34561.49821132594,41154.05168452667,FI,EUR,25206.641908670063,30014.770701196576,35740.04278354667
HARDWARE-ENGINEER,Hardware Engineer,27614.41956741825,33550.165449840824,40761.80558362283,FI,EUR,23981.61290042341,29136.483517204182,35399.39850056217
HUMAN-RESOURCES-MANAGER,Human Resources Manager,23140.72763628421,28258.295650218715,34507.612967324705,FI,EUR,20096.456166772943,24540.784058660625,29967.974314275332
IT-MANAGER,IT Manager,39178.06953986942,49604.33387937723,62805.28797144333,FI,EUR,34024.01037607105,43078.65064388899,54542.95718776858
INDUSTRIAL-DESIGNER,Industrial Designer,39153.13403274581,48097.06756195112,59084.10565867177,FI,EUR,34002.355252093,41769.672293860276,51311.31389579504
INTERIOR-DESIGNER,Interior Designer,30811.568781889564,37177.92091735917,44859.70232550579,FI,EUR,26758.162110851452,32286.990704473425,38958.19766814255
LECTURER,Lecturer,31276.87336507301,38540.63735767921,47491.3432234204,FI,EUR,27162.25368943615,33470.43539303594,41243.63383864147
MARKETING-MANAGER,Marketing Manager,33789.79681226273,42440.91944851399,53306.968776490656,FI,EUR,29344.590247761127,36857.61704559597,46294.186519897085
MECHANICAL-ENGINEER,Mechanical Engineer,36727.74610511379,41718.79013466689,47388.08216870261,FI,EUR,31896.03850435811,36230.48723660435,41153.957260943156
MOBILE-DEVELOPER,Mobile Developer,26427.371442902306,33052.24713846022,41337.86227140102,FI,EUR,22950.72653517447,28704.06869963362,35899.67222390693
NURSE,Nurse,24825.460850610645,30764.36218492535,38124.00447832914,FI,EUR,21559.554809415895,26717.165763563466,33108.61252691454
OFFICE-MANAGER,Office Manager,25090.83611879917,30675.383184153878,37502.900622337045,FI,EUR,21790.01871395337,26639.892368496865,32569.217802031853
OPERATIONS-MANAGER,Operations Manager,40737.893894611145,51919.90145601062,66171.22068645872,FI,EUR,35378.63250661203,45089.594423895636,57466.085636052565
PHARMACIST,Pharmacist,30578.66748433769,34065.06944959626,37948.97070646343,FI,EUR,26555.900073503202,29583.64947602028,32956.605270302236
PHYSICIAN,Physician,55386.59526276018,75461.70480308302,102813.12409207404,FI,EUR,48100.22836877329,65534.36290686273,89287.57445144569
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,31337.39774295828,35441.65703642378,40083.45121029533,FI,EUR,27214.815800978635,30779.1404965803,34810.28483294615
PRODUCT-MANAGER,Product Manager,49320.33353269025,60608.75318605248,74480.86214447493,FI,EUR,42832.01187745738,52635.38687592651,64682.554709426826
PROJECT-MANAGER,Project Manager,39620.57209991192,46478.76220544696,54524.08235557222,FI,EUR,34408.29964481622,40364.26261216793,47351.183087872094
QA-ENGINEER,QA Engineer,35661.94362108302,43961.2818605763,54192.06320775245,FI,EUR,30970.4473457993,38177.9686374669,47062.84261925921
RECEPTIONIST,Receptionist,17738.20996056111,21484.049893469088,26020.9119663881,FI,EUR,15404.665080214914,18657.722166518382,22597.73871293636
RESEARCH-SCIENTIST,Research Scientist,25262.347225529087,32376.7974461667,41494.83828687072,FI,EUR,21938.966728583127,28117.47758861112,36035.99730683885
SALES-MANAGER,Sales Manager,28764.64213696644,38017.34628859056,50246.36190308036,FI,EUR,24980.518285520877,33015.985723272126,43636.21686388801
SOFTWARE-ENGINEER,Software Engineer,37151.187469959616,43803.06555641146,51645.9548888106,FI,EUR,32263.774167712083,38040.566431646366,44851.686815012115
SYSTEMS-ADMINISTRATOR,Systems Administrator,31521.21645170836,37936.4215334108,45657.250600258354,FI,EUR,27374.452294743696,32945.70699993904,39650.82471930402
TEACHER,Teacher,24321.12078192068,30080.23249723903,37203.07115782926,FI,EUR,21121.56304688882,26123.036551333393,32308.832312617087
UX-DESIGNER,UX Designer,42665.4852915071,52314.122574730754,64144.76249514801,FI,EUR,37052.640196604814,45431.95390182117,55706.21754307098
WAITER,Waiter,13818.925700730431,21152.21913050913,32377.0735753668,FI,EUR,12000.981083290359,18369.545299851696,28117.71739171729
WEB-DESIGNER,Web Designer,29634.040163170757,36260.73776255059,44369.28261704085,FI,EUR,25735.542915675487,31490.467303946814,38532.294977034704
WEB-DEVELOPER,Web Developer,27673.68760000946,33612.61765103331,40826.07571801056,FI,EUR,24033.08394479941,29190.71983783808,35455.21359673617
ACCOUNT-MANAGER,Account Manager,30660.845329074506,43247.65149323214,61001.55881568189,FR,EUR,26627.267036573274,37558.21969862528,52976.51707900324
ACCOUNTANT,Accountant,37595.12913796151,44648.36849164089,53024.86930288124,FR,EUR,32649.31322300156,38774.66579327779,46049.198557756594
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,20235.670863220323,24336.91024695257,29269.363213687306,FR,EUR,17573.573264408005,21135.275333593785,25418.84093268186
ARCHITECT,Architect,28255.272600722918,34987.72205196216,43324.327876208125,FR,EUR,24538.158705532707,30384.922792574587,37624.80894308307
ATTORNEY,Attorney,25742.3954419055,34763.44389747632,46945.78771195849,FR,EUR,22355.862346127124,30190.1494832979,40769.84871852949
BUSINESS-ANALYST,Business Analyst,34595.96081027759,38815.186847050034,43548.97781950971,FR,EUR,30044.69958330048,33708.86660684529,37819.90513060958
BUSINESS-DEVELOPMENT,Business Development,40012.3526728584,49709.3019795992,61756.2961993772,FR,EUR,34748.53964223388,43169.80969723322,53631.96521301417
C-LEVEL-EXECUTIVE,C Level Executive,99718.10459140196,124651.97417690032,155820.39720737303,FR,EUR,86599.71931101194,108253.42117677839,135321.49168278908
CASHIER,Cashier,9084.696997840188,12727.387106980212,17830.686329927907,FR,EUR,7889.5624145907395,11053.039521191551,15484.975748602374
CHEF,Chef,19343.635561463583,23759.38702891266,29183.163123393297,FR,EUR,16798.8893986829,20633.728008935137,25343.98086936003
CHEMICAL-ENGINEER,Chemical Engineer,25515.11913621768,30917.580870146205,37463.93664708286,FR,EUR,22158.48530652878,26850.22781069821,32535.379720832058
CIVIL-ENGINEER,Civil Engineer,19734.170553081414,36199.5577123795,66402.99246665217,FR,EUR,17138.04767684926,31437.33577688902,57667.36674935902
CONTENT-MARKETING,Content Marketing,21045.50623039821,26350.036832594,32991.577084336204,FR,EUR,18276.870983243527,22883.565656283245,28651.3800762462
COPYWRITER,Copywriter,20987.97571041613,25807.63361256736,31734.072969694287,FR,EUR,18226.908873527555,22412.518128854146,27559.306537477572
CUSTOMER-SUPPORT,Customer Support,14971.762026812274,19248.838333008767,24747.77360919601,FR,EUR,13002.15637296623,16716.56319112724,21492.087689697553
DATA-ANALYST,Data Analyst,29454.02340576896,35265.141386007934,42222.761211344325,FR,EUR,25579.20820869171,30625.846309505163,36668.15854975221
DATA-SCIENTIST,Data Scientist,32647.57593095403,39438.716845054616,47642.507660413066,FR,EUR,28352.63389121162,34250.368303357165,41374.911883556306
DENTIST,Dentist,19453.05573915702,25334.713395721265,32994.69818262868,FR,EUR,16893.914837784854,22001.812789004496,28654.09057939082
ELECTRICAL-ENGINEER,Electrical Engineer,27366.3851184492,33121.48109857913,40086.862236838286,FR,EUR,23766.208548844577,28764.194606936555,34813.24712291739
EXECUTIVE-ASSISTANT,Executive Assistant,23032.936998236182,30175.717477231545,39533.55689443458,FR,EUR,20002.845893718084,26205.960033479907,34332.731698544034
FASHION-DESIGNER,Fashion Designer,19908.39755482529,25700.31344518545,33177.26147279444,FR,EUR,17289.354297740643,22319.316433838318,28812.636810786124
FINANCE-MANAGER,Finance Manager,30112.804634683507,39434.32773394601,51641.36063358111,FR,EUR,26151.323671025544,34246.556600441356,44847.69695564859
FINANCIAL-ANALYST,Financial Analyst,29835.00134011158,36521.35899443624,44706.20421951355,FR,EUR,25910.066705380435,31716.802587998467,38824.89295935203
GRAPHIC-DESIGNER,Graphic Designer,14995.430819752764,19536.164786875124,25451.86858367516,FR,EUR,13022.711424964818,16966.090499707876,22103.555661416765
HARDWARE-ENGINEER,Hardware Engineer,24451.945529038527,29708.018535079394,36093.91180069932,FR,EUR,21235.177183717457,25799.789085101034,31345.588081369264
HUMAN-RESOURCES-MANAGER,Human Resources Manager,27062.363438428423,37158.118884428506,51020.14841278417,FR,EUR,23502.182349568706,32269.79372203368,44308.20812186039
IT-MANAGER,IT Manager,37105.10611738982,44854.85252884118,54223.205534538494,FR,EUR,32223.755033630387,38953.9858850206,47089.88802660438
INDUSTRIAL-DESIGNER,Industrial Designer,19908.042971763152,24455.891805147035,30042.663903898934,FR,EUR,17289.04636174668,21238.604308658516,26090.410282999343
INTERIOR-DESIGNER,Interior Designer,21043.92355776031,25392.16587410892,30638.872357074997,FR,EUR,18275.496518628854,22051.707123864544,26608.184712301438
LECTURER,Lecturer,30415.41812709399,37479.35362186842,46183.87759929416,FR,EUR,26414.12693638898,32548.768520133093,40108.17146175337
MARKETING-MANAGER,Marketing Manager,25834.55469523696,32993.549588567934,42136.36841412205,FR,EUR,22435.89761658397,28653.09308827654,36593.13113100415
MECHANICAL-ENGINEER,Mechanical Engineer,25647.85727032115,33638.89872876537,44119.68983442349,FR,EUR,22273.76111529319,29213.54351628758,38315.53729792232
MOBILE-DEVELOPER,Mobile Developer,36632.46614460942,45815.56292273222,57300.69599028947,FR,EUR,31813.29307042259,39788.31031177379,49762.52015035347
NURSE,Nurse,20761.002761355125,23096.06045329269,25693.74969956087,FR,EUR,18029.795282566156,20057.665161615667,22313.61617979672
OFFICE-MANAGER,Office Manager,21466.202213695997,26244.091654408123,32085.430851179262,FR,EUR,18642.222432893926,22791.558064173005,27864.44163846037
OPERATIONS-MANAGER,Operations Manager,24801.67393955684,35329.83739011478,50327.14376674267,FR,EUR,21538.89717829689,30682.031250235374,43706.37149375429
PHARMACIST,Pharmacist,34607.47839425999,38553.18400589511,42948.7517137028,FR,EUR,30054.701974983556,33481.331470716555,37298.64158976103
PHYSICIAN,Physician,31327.94827527968,42682.823032084016,58153.293856967,FR,EUR,27206.60945518056,37067.69707593079,50502.95476091874
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,29423.86356807423,33638.48652624618,38456.80473465113,FR,EUR,25553.01603938072,29213.18554094692,33397.63134553539
PRODUCT-MANAGER,Product Manager,26802.08741954833,33869.9585300194,42801.66961878249,FR,EUR,23276.146864129412,29414.206314830008,37170.90883563412
PROJECT-MANAGER,Project Manager,30565.871307377307,36656.705954949175,43961.2559365612,FR,EUR,26544.7872937571,31834.3440197981,38177.94612387782
QA-ENGINEER,QA Engineer,27836.14804141561,34314.62057321123,42300.86660451493,FR,EUR,24174.171951661996,29800.370976567807,36735.98881139793
RECEPTIONIST,Receptionist,17723.39321592418,21466.204224935427,25999.41885917287,FR,EUR,15391.797547965694,18642.224179545356,22579.073124981325
RESEARCH-SCIENTIST,Research Scientist,22091.47358974016,29325.24736211836,38927.69440463319,FR,EUR,19185.236420980735,25467.373258761407,33806.57326650345
SALES-MANAGER,Sales Manager,25822.525773506408,31267.57926785565,37860.80114109926,FR,EUR,22425.451156036524,27154.182274384988,32880.0348256112
SOFTWARE-ENGINEER,Software Engineer,26499.58732480942,30588.183504078843,35307.60530762076,FR,EUR,23013.44207844095,26564.16421612724,30662.723902672256
SYSTEMS-ADMINISTRATOR,Systems Administrator,32329.1594182595,38908.6778477881,46827.23705485255,FR,EUR,28076.10656714819,33790.058427078904,40666.89395749008
TEACHER,Teacher,15836.053125260743,19586.00038554464,24223.928024757657,FR,EUR,13752.74591571108,17009.36999117194,21037.156453684212
UX-DESIGNER,UX Designer,27414.683046909377,33614.59183273228,41216.62767896114,FR,EUR,23808.15265784156,29192.434306656964,35794.38661183981
WAITER,Waiter,16007.834157228564,24502.366136569868,37504.50812981605,FR,EUR,13901.928345645194,21278.964723378347,32570.613834347576
WEB-DESIGNER,Web Designer,17541.797648173604,21464.58228657939,26264.599670907,FR,EUR,15234.09173055408,18640.815614802294,22809.36815472482
WEB-DEVELOPER,Web Developer,19814.22318290665,25895.077108245863,33842.10484822205,FR,EUR,17207.569007016733,22488.458021738803,29390.0169157704
ACCOUNT-MANAGER,Account Manager,39820.80939746688,49856.082908315104,62420.35359328753,PF,XPF,289.7990001502156,362.8314742179767,454.26891954407034
ACCOUNTANT,Accountant,31783.187725153428,37746.11970346871,44827.773884399154,PF,XPF,231.30459083340457,274.7002864866788,326.23756893010864
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,24808.13038751237,29876.71839574996,35980.87756537509,PF,XPF,180.543075107725,217.43011379895927,261.85360118863707
ARCHITECT,Architect,54211.97064808543,67128.87754185524,83123.45310746497,PF,XPF,394.53178194281975,488.53556437437527,604.9373170478312
ATTORNEY,Attorney,43379.21273760824,58580.38478790477,79108.43155813788,PF,XPF,315.6955538794764,426.3232515065258,575.7176892154904
BUSINESS-ANALYST,Business Analyst,43562.81967055319,52257.50926182199,62687.56923683157,PF,XPF,317.0317674420133,380.3080390269518,456.21360192233675
BUSINESS-DEVELOPMENT,Business Development,39280.73373701524,52041.33252291941,68947.29382839834,PF,XPF,285.86855803282583,378.7347961989522,501.7692286235651
C-LEVEL-EXECUTIVE,C Level Executive,71901.88165754381,107799.354920045,161618.87079013058,PF,XPF,523.2714685754436,784.5180885412777,1176.1937506816766
CASHIER,Cashier,11513.833490979763,16130.37075354057,22597.93498407943,PF,XPF,83.79280793308683,117.39001258788325,164.45820823175907
CHEF,Chef,29646.829453272298,36414.64640235461,44727.42944396559,PF,XPF,215.75707935582074,265.01038722978126,325.50730455456517
CHEMICAL-ENGINEER,Chemical Engineer,49046.88523923997,59431.870605036376,72015.72997724006,PF,XPF,356.9424760039731,432.52000496735644,524.1000084699355
CIVIL-ENGINEER,Civil Engineer,43467.54385755513,51820.24854260431,61778.005396790846,PF,XPF,316.33839039209596,377.1258405445094,449.5941811871731
CONTENT-MARKETING,Content Marketing,29988.815148238005,37547.52652964447,47011.41880816152,PF,XPF,218.24590652850605,273.2550094046267,342.12921265018036
COPYWRITER,Copywriter,29754.27850245593,36587.02667045328,44988.84153665397,PF,XPF,216.53904806744842,266.2648978762624,327.40975114554493
CUSTOMER-SUPPORT,Customer Support,24872.589097326487,31977.907545716494,41112.9925799445,PF,XPF,181.01217832128984,232.72167928947687,299.2029625497533
DATA-ANALYST,Data Analyst,35729.37751188933,43000.56940878332,51751.50249579078,PF,XPF,260.0232902245778,312.93994795967325,376.6255359065
DATA-SCIENTIST,Data Scientist,70490.9571049272,85154.04768631358,102867.26319475834,PF,XPF,513.0033567308437,619.7151251226769,748.6244120373503
DENTIST,Dentist,75303.47371696607,98070.895302312,127721.87032893946,PF,XPF,548.0268161601713,713.7184761556963,929.5057252401477
ELECTRICAL-ENGINEER,Electrical Engineer,47337.24191908688,56436.42408707254,67284.65442030005,PF,XPF,344.5004153756079,410.7204127680933,489.6692425768756
EXECUTIVE-ASSISTANT,Executive Assistant,35150.7416233436,42514.91007860784,51421.89027931455,PF,XPF,255.812223084334,309.40552486712227,374.2267576742779
